"Movie_ID","Movie","Release_date","Distributor","MPAA_rating","Runtime","Production_budget","Genre1","Genre2","Genre3","imdb.com_rating","Country","Opening_revenues","Opening_screens","Opening_revenues_indexed","Opening_screens_indexed","Opening_revenues_indexed_transformed","Opening_screens_indexed_transformed"
485,"The Last Exorcism","8/27/2010","LGF","PG-13",100,1.8,"Drama","Horror","Thriller",5.6,"Netherlands",51507,11,0.028475204,0.071146245,-3.529833125,-2.569213756
485,"The Last Exorcism","8/27/2010","LGF","PG-13",100,1.8,"Drama","Horror","Thriller",5.6,"USA",20366613,2874,0.044378951,0.634845991,-3.069596162,0.553063229
486,"The Last Exorcism Part II","3/1/2013","CBS","PG-13",88,5,"Drama","Horror","Thriller",4,"Netherlands",69094,18,0.02022726,0.083333333,-3.880289428,-2.397895273
486,"The Last Exorcism Part II","3/1/2013","CBS","PG-13",88,5,"Drama","Horror","Thriller",4,"USA",7728354,2700,0.098843253,0.555144509,-2.210143917,0.221478965
487,"The Last House on the Left (2009)","3/13/2009","Uni.","R",109,NA,"Horror","Thriller"," ",6.6,"Netherlands",72190,20,NA,NA,NA,NA
487,"The Last House on the Left (2009)","3/13/2009","Uni.","R",109,NA,"Horror","Thriller"," ",6.6,"USA",14118685,2401,0.124938465,0.598254252,-1.946472872,0.398196415
488,"The Last Song","3/31/2010","BV","PG",107,20,"Drama","Romance"," ",5.8,"Netherlands",NA,NA,0.077067449,0.132743363,-2.482875157,-1.876917278
488,"The Last Song","3/31/2010","BV","PG",107,20,"Drama","Romance"," ",5.8,"USA",16007426,2673,0.072752175,0.486586494,-2.545162068,-0.053666901
489,"The Legend of Hercules","1/10/2014","LG/S","PG-13",99,70,"Action","Adventure","Fantasy",4.2,"Netherlands",177595,30,0.352464205,0.470355731,-0.608225003,-0.118716307
489,"The Legend of Hercules","1/10/2014","LG/S","PG-13",99,70,"Action","Adventure","Fantasy",4.2,"USA",8868318,2104,0.16773906,0.917940277,-1.601736463,2.414685025
490,"The Lone Ranger","7/3/2013","BV","PG-13",149,215,"Action","Adventure","Western",6.5,"Netherlands",855241,119,NA,NA,NA,NA
490,"The Lone Ranger","7/3/2013","BV","PG-13",149,215,"Action","Adventure","Western",6.5,"USA",29210849,3904,0.073416843,0.657117278,-2.535350418,0.650474039
491,"The Losers","4/23/2010","WB","PG-13",98,25,"Action","Crime","Drama",6.4,"Netherlands",NA,NA,0.051877618,0.19133574,-2.905596144,-1.441354138
491,"The Losers","4/23/2010","WB","PG-13",98,25,"Action","Crime","Drama",6.4,"USA",9406348,2936,0.108554272,0.716394187,-2.105594304,0.926645265
492,"The Lucky One","4/20/2012","WB","PG-13",101,NA,"Drama","Romance"," ",6.5,"Netherlands",197403,53,0.013177871,0.086642599,-4.315950823,-2.355335658
492,"The Lucky One","4/20/2012","WB","PG-13",101,NA,"Drama","Romance"," ",6.5,"USA",22518358,3155,0.03813647,0.424159855,-3.227701546,-0.305719697
493,"The Man with the Iron Fists","11/2/2012","Uni.","R",96,15,"Action"," "," ",5.4,"Netherlands",50144,24,0.379212033,0.420353982,-0.492894085,-0.321320432
493,"The Man with the Iron Fists","11/2/2012","Uni.","R",96,15,"Action"," "," ",5.4,"USA",7910980,1868,0.266722191,0.833487512,-1.011317,1.610548407
494,"The Maze Runner","9/19/2014","Fox","PG-13",113,34,"Action","Mystery","Sci-Fi",6.8,"Netherlands",873860,95,0.039215901,0.159663866,-3.198667425,-1.660731207
494,"The Maze Runner","9/19/2014","Fox","PG-13",113,34,"Action","Mystery","Sci-Fi",6.8,"USA",32512804,3604,0.067510164,0.617828571,-2.625580084,0.480341753
495,"The Mechanic","1/28/2011","CBS","R",100,40,"Action","Crime","Thriller",6.6,"Netherlands",150580,38,0.025908209,0.083333333,-3.62694566,-2.397895273
495,"The Mechanic","1/28/2011","CBS","R",100,40,"Action","Crime","Thriller",6.6,"USA",11422006,2703,0.08895779,0.564855491,-2.326427238,0.260891751
496,"The Men Who Stare at Goats","11/6/2009","Over.","R",90,25,"Comedy","War"," ",6.2,"Netherlands",92465,20,0.277690602,0.442477876,-0.955946025,-0.231111721
496,"The Men Who Stare at Goats","11/6/2009","Over.","R",90,25,"Comedy","War"," ",6.2,"USA",12706654,2443,0.180507466,0.712997225,-1.512913149,0.909985643
497,"The Monuments Men","2/7/2014","Sony","PG-13",110,70,"Drama","War"," ",6.1,"Netherlands",639913,100,0.139720301,0.407114625,-1.817614997,-0.375906306
497,"The Monuments Men","2/7/2014","Sony","PG-13",110,70,"Drama","War"," ",6.1,"USA",22003433,3083,0.05361612,0.733129556,-2.870798507,1.01055912
498,"The Mortal Instruments: City of Bones","8/21/2013","SGem","PG-13",120,60,"Action","Adventure","Fantasy",6,"Netherlands",339026,103,0.103919533,0.609243697,-2.154413341,0.444134249
498,"The Mortal Instruments: City of Bones","8/21/2013","SGem","PG-13",120,60,"Action","Adventure","Fantasy",6,"USA",9336957,3118,0.172818281,0.786285714,-1.565783757,1.302680221
499,"The Muppets","11/23/2011","BV","PG",120,45,"Comedy","Family","Musical",7.2,"Netherlands",399027,145,NA,NA,NA,NA
499,"The Muppets","11/23/2011","BV","PG",120,45,"Comedy","Family","Musical",7.2,"USA",29239026,3440,0.05217398,0.589918256,-2.899587059,0.363627463
500,"The Odd Life of Timothy Green","8/15/2012","BV","PG",100,NA,"Comedy","Drama","Family",6.6,"Netherlands",NA,NA,0.054056345,0.158333333,-2.862156069,-1.670681538
500,"The Odd Life of Timothy Green","8/15/2012","BV","PG",100,NA,"Comedy","Drama","Family",6.6,"USA",10822903,2598,0.277415501,0.817144136,-0.95731798,1.497117287
501,"The Other Guys","8/6/2010","Sony","PG-13",107,100,"Action","Comedy","Crime",6.6,"Netherlands",164500,38,0.221377706,0.508849558,-1.257655747,0.035401927
501,"The Other Guys","8/6/2010","Sony","PG-13",107,100,"Action","Comedy","Crime",6.6,"USA",35543162,3651,0.203152032,0.741211841,-1.366709283,1.052276661
502,"The Other Woman (2014)","4/25/2014","Fox","PG-13",109,40,"Comedy","Romance"," ",6,"Netherlands",510145,115,0.027267995,0.170833333,-3.57439496,-1.579732758
502,"The Other Woman (2014)","4/25/2014","Fox","PG-13",109,40,"Comedy","Romance"," ",6,"USA",24763752,3205,0.081127275,0.74982659,-2.427128397,1.097687647
503,"The Pink Panther 2","2/6/2009","Sony","PG",92,70,"Adventure","Comedy","Crime",5.5,"Netherlands",97318,41,0.050358093,0.14229249,-2.936925624,-1.796378415
503,"The Pink Panther 2","2/6/2009","Sony","PG",92,70,"Adventure","Comedy","Crime",5.5,"USA",11588150,3243,0.001604741,0.000940513,-6.433186717,-6.968144579
504,"The Place Beyond the Pines","3/29/2013","Focus","R",140,15,"Crime","Drama","Thriller",7.3,"Netherlands",122192,36,0.06247216,0.184115523,-2.708525443,-1.488709367
504,"The Place Beyond the Pines","3/29/2013","Focus","R",140,15,"Crime","Drama","Thriller",7.3,"USA",279457,4,0.085482985,0.63941871,-2.370078721,0.572842075
505,"The Possession","8/31/2012","LGF","PG-13",91,14,"Horror","Thriller"," ",5.9,"Netherlands",237717,51,0.144997991,0.35,-1.774383931,-0.619039208
505,"The Possession","8/31/2012","LGF","PG-13",91,14,"Horror","Thriller"," ",5.9,"USA",17732480,2816,0.235422859,0.706589595,-1.177939627,0.878877683
506,"The Proposal","6/19/2009","BV","PG-13",108,40,"Comedy","Drama","Romance",6.7,"Netherlands",517490,84,0.047990037,0.197628458,-2.987582084,-1.401182974
506,"The Proposal","6/19/2009","BV","PG-13",108,40,"Comedy","Drama","Romance",6.7,"USA",33627598,3056,0.195575188,0.596284975,-1.414182602,0.390009455
507,"The Purge","6/7/2013","Uni.","R",85,3,"Horror","Sci-Fi","Thriller",5.6,"Netherlands",116446,50,NA,0.225663717,NA,-1.232960341
507,"The Purge","6/7/2013","Uni.","R",85,3,"Horror","Sci-Fi","Thriller",5.6,"USA",34058360,2536,0.244604214,0.648704903,-1.127600378,0.613351315
508,"The Purge: Anarchy","7/18/2014","Uni.","R",103,9,"Action","Horror","Sci-Fi",6.5,"Netherlands",NA,51,0.012909814,0.054151625,-4.336773575,-2.860294303
508,"The Purge: Anarchy","7/18/2014","Uni.","R",103,9,"Action","Horror","Sci-Fi",6.5,"USA",29816675,2805,0.035141185,0.500227066,-3.312607982,0.000908265
509,"The Raven","4/27/2012","Rela.","R",103,26,"Crime","Mystery","Thriller",6.4,"Netherlands",49124,15,0.039053131,0.151260504,-3.20299608,-1.724748759
509,"The Raven","4/27/2012","Rela.","R",103,26,"Crime","Mystery","Thriller",6.4,"USA",7289642,2203,0.087413222,0.682285714,-2.345636623,0.764296
510,"The Rite","1/28/2011","WB (NL)","PG-13",112,37,"Drama","Horror","Mystery",6,"Netherlands",149955,36,NA,NA,NA,NA
510,"The Rite","1/28/2011","WB (NL)","PG-13",112,37,"Drama","Horror","Mystery",6,"USA",14789393,2985,0.088673597,0.5792,-2.32993895,0.31949018
511,"The Roommate","2/4/2011","SGem","PG-13",93,16,"Drama","Horror","Thriller",4.8,"Netherlands",NA,NA,0.173899694,0.355731225,-1.558237538,-0.59394053
511,"The Roommate","2/4/2011","SGem","PG-13",93,16,"Drama","Horror","Thriller",4.8,"USA",15002635,2534,0.073304077,0.683987773,-2.537009267,0.772159137
512,"The Secret Life of Walter Mitty","12/25/2013","Fox","PG",114,90,"Adventure","Comedy","Drama",7.4,"Netherlands",421961,90,NA,NA,NA,NA
512,"The Secret Life of Walter Mitty","12/25/2013","Fox","PG",114,90,"Adventure","Comedy","Drama",7.4,"USA",12765508,2909,0.05822725,0.628571429,-2.783410552,0.526093096
513,"The Sitter","12/9/2011","Fox","R",100,25,"Comedy"," "," ",5.7,"Netherlands",NA,NA,0.336779374,0.697478992,-0.677679665,0.835321669
513,"The Sitter","12/9/2011","Fox","R",100,25,"Comedy"," "," ",5.7,"USA",9851435,2750,0.210483821,0.776,-1.322011538,1.242506468
514,"The Smurfs","7/29/2011","Sony","PG",86,110,"Animation","Adventure","Comedy",5.5,"Netherlands",1293155,166,0.204501039,0.770750988,-1.358396486,1.212556548
514,"The Smurfs","7/29/2011","Sony","PG",86,110,"Animation","Adventure","Comedy",5.5,"USA",35611637,3395,0.100769076,0.909005408,-2.188708341,2.301550967
515,"The Smurfs 2","7/31/2013","Sony","PG",105,105,"Animation","Adventure","Comedy",5.4,"Netherlands",496214,195,0.14134502,0.316666667,-1.804163333,-0.769133088
515,"The Smurfs 2","7/31/2013","Sony","PG",105,105,"Animation","Adventure","Comedy",5.4,"USA",17548389,3866,0.17518903,0.620188004,-1.54928867,0.49034628
516,"The Social Network","10/1/2010","Sony",NA,120,40,"Biography","Drama"," ",7.8,"Netherlands",430130,76,NA,NA,NA,NA
516,"The Social Network","10/1/2010","Sony","PG-13",120,40,"Biography","Drama"," ",7.8,"USA",22445653,2771,0.06802378,0.467976879,-2.617449953,-0.12826806
517,"The Soloist","4/24/2009","P/DW","PG-13",109,NA,"Biography","Drama","Music",6.7,"Netherlands",NA,NA,0.161988629,0.395833333,-1.643505525,-0.422856851
517,"The Soloist","4/24/2009","P/DW","PG-13",109,NA,"Biography","Drama","Music",6.7,"USA",9716458,2024,0.137521706,0.784243509,-1.836028217,1.290569157
518,"The Sorcerers Apprentice;7/14/2010;BV;PG;111;150;Action;Adventure;Comedy;6.1;UnitedKingdom;1778774;406;0.032076647;0.573402418;-3.407024642;0.295746632

518;The Sorcerers Apprentice","7/14/2010","BV","PG",111,150,"Action","Adventure","Comedy",6.1,"USA",17619622,3504,0.075912174,0.654431513,-2.49923005,0.63857609
519,"The Spy Next Door","1/15/2010","LGF","PG",92,28,"Action","Comedy","Family",5.4,"Netherlands",121768,44,NA,NA,NA,NA
519,"The Spy Next Door","1/15/2010","LGF","PG",92,28,"Action","Comedy","Family",5.4,"USA",9726056,2924,0.081081322,0.632138728,-2.427745008,0.541402989
520,"The Stepfather (2009)","10/16/2009","SGem","PG-13",101,20,"Crime","Mystery","Thriller",5.6,"Netherlands",NA,NA,0.100106306,0.291666667,-2.196043958,-0.887303195
520,"The Stepfather (2009)","10/16/2009","SGem","PG-13",101,20,"Crime","Mystery","Thriller",5.6,"USA",11581586,2734,0.163632338,0.710751445,-1.631446231,0.899036414
521,"The Taking of Pelham 1 2 3","6/12/2009","Sony","R",121,100,"Action","Crime","Thriller",6.4,"Netherlands",357274,70,0.128641593,0.361344538,-1.913023195,-0.569533225
521,"The Taking of Pelham 1 2 3","6/12/2009","Sony","R",121,100,"Action","Crime","Thriller",6.4,"USA",23373102,3074,0.051270651,0.6896,-2.918005087,0.798249931
522,"The Three Musketeers (2011)","10/21/2011","Sum.","PG-13",110,75,"Action","Adventure","Romance",5.8,"Netherlands",493954,86,NA,NA,NA,NA
522,"The Three Musketeers (2011)","10/21/2011","Sum.","PG-13",110,75,"Action","Adventure","Romance",5.8,"USA",8674452,3017,0.082000728,0.789509537,-2.415468477,1.321971566
523,"The Three Stooges","4/13/2012","Fox","PG",92,30,"Comedy"," "," ",5,"Netherlands",NA,NA,0.025570855,0.095833333,-3.640398588,-2.244403138
523,"The Three Stooges","4/13/2012","Fox","PG",92,30,"Comedy"," "," ",5,"USA",17010125,3477,0.13037863,0.690867052,-1.897615154,0.804175969
524,"The Time Travelers Wife;8/14/2009;WB (NL);PG-13;108;39;Drama;Fantasy;Romance;7.1;UnitedKingdom;2332285;425;0.064853411;0.713298791;-2.668573788;0.911459805

524;The Time Travelers Wife","8/14/2009","WB (NL)","PG-13",108,39,"Drama","Fantasy","Romance",7.1,"USA",18623171,2988,0.128568055,0.616830797,-1.913679401,0.476118075
525,"The Tourist","12/10/2010","Sony","PG-13",103,100,"Action","Romance","Thriller",6,"Netherlands",717560,85,0.101371257,0.1875,-2.182080397,-1.466337069
525,"The Tourist","12/10/2010","Sony","PG-13",103,100,"Action","Romance","Thriller",6,"USA",16472458,2756,0.185822441,0.640331244,-1.477386873,0.576802127
526,"The Town","9/17/2010","WB","R",123,37,"Crime","Drama","Thriller",7.6,"Netherlands",308485,45,0.03006535,0.06302521,-3.473855342,-2.69912157
526,"The Town","9/17/2010","WB","R",123,37,"Crime","Drama","Thriller",7.6,"USA",23808032,2861,0.002204157,0.000914286,-6.115203727,-6.996452734
527,"The Tree of Life","5/27/2011","FoxS","PG-13",138,32,"Drama","Fantasy"," ",6.7,"Netherlands",115444,15,0.356056315,0.432773109,-0.592522371,-0.27054579
527,"The Tree of Life","5/27/2011","FoxS","PG-13",138,32,"Drama","Fantasy"," ",6.7,"USA",372920,4,0.816376433,0.928228571,1.491987736,2.559791542
528,"The Twilight Saga: Breaking Dawn Part 1","11/18/2011","Sum.",NA,108,110,"Adventure","Drama","Fantasy",4.9,"Netherlands",1367174,103,0.41568872,0.371841155,-0.340497143,-0.524326311
528,"The Twilight Saga: Breaking Dawn Part 1","11/18/2011","Sum.","PG-13",108,110,"Adventure","Drama","Fantasy",4.9,"USA",138122261,4061,0.680044893,0.924159855,0.75397812,2.500257285
529,"The Twilight Saga: Breaking Dawn Part 2","11/16/2012","LG/S","PG-13",116,120,"Adventure","Drama","Fantasy",5.6,"Netherlands",1581765,103,0.270883084,0.4375,-0.990146797,-0.251314428
529,"The Twilight Saga: Breaking Dawn Part 2","11/16/2012","LG/S","PG-13",116,120,"Adventure","Drama","Fantasy",5.6,"USA",141067634,4070,0.506017297,1,0.02407035,NA
530,"The Twilight Saga: Eclipse","6/30/2010","Sum.","PG-13",124,68,"Adventure","Drama","Fantasy",4.9,"Netherlands",824330,105,0.315765215,0.329166667,-0.773302166,-0.711956513
530,"The Twilight Saga: Eclipse","6/30/2010","Sum.","PG-13",124,68,"Adventure","Drama","Fantasy",4.9,"USA",64832191,4468,1,0.930404624,NA,2.592921447
531,"The Twilight Saga: New Moon","11/20/2009","Sum.","PG-13",130,50,"Adventure","Drama","Fantasy",4.5,"Netherlands",1126949,79,0.109548309,0.304166667,-2.09536322,-0.827534371
531,"The Twilight Saga: New Moon","11/20/2009","Sum.","PG-13",130,50,"Adventure","Drama","Fantasy",4.5,"USA",142839137,4024,0.193263391,0.666358382,-1.428943253,0.691760218
532,"The Ugly Truth","7/24/2009","Sony","R",96,38,"Comedy","Romance"," ",6.5,"Netherlands",390972,73,0.040729952,0.108333333,-3.15920888,-2.107879477
532,"The Ugly Truth","7/24/2009","Sony","R",96,38,"Comedy","Romance"," ",6.5,"USA",27605576,2882,0.138691576,0.544971098,-1.826200068,0.180371825
533,"The Unborn (2009)","1/9/2009","Uni.","PG-13",88,16,"Drama","Horror","Mystery",4.8,"Netherlands",145363,26,0.017478269,0.133333333,-4.029164095,-1.871802177
533,"The Unborn (2009)","1/9/2009","Uni.","PG-13",88,16,"Drama","Horror","Mystery",4.8,"USA",19810585,2357,0.072289879,0.541965318,-2.552035174,0.168257104
534,"The Uninvited","1/30/2009","P/DW","PG-13",87,NA,"Drama","Horror","Mystery",6.4,"Netherlands",62379,32,0.089607368,0.267148014,-2.31843842,-1.009140886
534,"The Uninvited","1/30/2009","P/DW","PG-13",87,NA,"Drama","Horror","Mystery",6.4,"USA",10325824,2344,0.198624733,0.671662125,-1.394912055,0.715712241
535,"The Vow","2/10/2012","SGem","PG-13",104,30,"Drama","Romance"," ",6.8,"Netherlands",340971,74,0.087681828,0.231046931,-2.342274125,-1.202409082
535,"The Vow","2/10/2012","SGem","PG-13",104,30,"Drama","Romance"," ",6.8,"USA",41202458,2958,0.06146537,0.719346049,-2.725845823,0.941220115
536,"The Watch","7/27/2012","Fox","R",102,68,"Action","Comedy","Sci-Fi",5.7,"Netherlands",333644,64,0.531834004,0.482213439,0.127508491,-0.071176278
536,"The Watch","7/27/2012","Fox","R",102,68,"Action","Comedy","Sci-Fi",5.7,"USA",12750297,3168,0.105438696,0.596520103,-2.138203729,0.39098628
537,"The Wolf of Wall Street","12/25/2013","Par.","R",180,100,"Biography","Comedy","Crime",8.1,"Netherlands",1290475,122,0.073562964,0.225,-2.533204395,-1.236762627
537,"The Wolf of Wall Street","12/25/2013","Par.","R",180,100,"Biography","Comedy","Crime",8.1,"USA",18361578,2537,0.245696423,0.721128021,-1.12169819,0.950063864
538,"The Wolfman","2/12/2010","Uni.","R",102,150,"Drama","Horror","Thriller",5.8,"Netherlands",223861,54,0.316952831,0.399209486,-0.767810954,-0.408760004
538,"The Wolfman","2/12/2010","Uni.","R",102,150,"Drama","Horror","Thriller",5.8,"USA",31479235,3222,0.304998011,0.92264284,-0.823609454,2.47880907
539,"The Wolverine","7/26/2013","Fox","PG-13",126,120,"Action","Adventure","Sci-Fi",6.7,"Netherlands",769074,101,0.054606539,0.180505415,-2.851447565,-1.512927012
539,"The Wolverine","7/26/2013","Fox","PG-13",126,120,"Action","Adventure","Sci-Fi",6.7,"USA",53113752,3924,0.100627661,0.648274296,-2.190269938,0.611462282
540,"The Woman in Black","2/3/2012","CBS","PG-13",95,NA,"Drama","Horror","Thriller",6.4,"Netherlands",207787,50,NA,NA,NA,NA
540,"The Woman in Black","2/3/2012","CBS","PG-13",95,NA,"Drama","Horror","Thriller",6.4,"USA",20874072,2855,0.02290264,0.636012716,-3.753334122,0.558099623
541,"The Words","9/7/2012","CBS","PG-13",96,6,"Drama","Mystery","Romance",7.1,"Netherlands",NA,NA,NA,NA,NA,NA
541,"The Words","9/7/2012","CBS","PG-13",96,6,"Drama","Mystery","Romance",7.1,"USA",4750894,2801,0.050600425,0.364683753,-2.931869784,-0.555092355
542,"The Worlds End;8/23/2013;Focus;R;109;20;Action;Comedy;Sci-Fi;7;UnitedKingdom;3242064;530;0.003910583;0.042536116;-5.540150517;-3.113934509

542;The Worlds End","8/23/2013","Focus","R",109,20,"Action","Comedy","Sci-Fi",7,"USA",8811790,1551,0.162150562,0.457538601,-1.64231312,-0.170255673
543,"Think Like a Man","4/20/2012","SGem","PG-13",122,12,"Comedy","Romance"," ",6.6,"Netherlands",NA,NA,NA,NA,NA,NA
543,"Think Like a Man","4/20/2012","SGem","PG-13",122,12,"Comedy","Romance"," ",6.6,"USA",33636303,2015,0.239889078,0.514569843,-1.153287733,0.058295875
544,"Think Like a Man Too","6/20/2014","SGem","PG-13",106,24,"Comedy","Romance"," ",5.7,"Netherlands",NA,NA,0.016833563,0.146245059,-4.067403754,-1.764360495
544,"Think Like a Man Too","6/20/2014","SGem","PG-13",106,24,"Comedy","Romance"," ",5.7,"USA",29241911,2225,0.11897678,0.718316482,-2.002155633,0.936126093
545,"This is the End","6/12/2013","Sony","R",107,32,"Comedy","Fantasy"," ",6.7,"Netherlands",40846,37,0.170367293,0.364620939,-1.58302643,-0.555363478
545,"This is the End","6/12/2013","Sony","R",107,32,"Comedy","Fantasy"," ",6.7,"USA",20719162,3055,0.083908785,0.724114441,-2.39038562,0.964963311
546,"This Means War","2/17/2012","Fox","PG-13",97,65,"Action","Comedy","Romance",6.4,"Netherlands",648276,101,0.141229069,0.352941176,-1.805119044,-0.606135804
546,"This Means War","2/17/2012","Fox",NA,97,65,"Action","Comedy","Romance",6.4,"USA",17405930,3189,0.388460078,0.904,-0.453789833,2.242481169
547,"Thor","5/6/2011","Par.","PG-13",115,150,"Action","Adventure","Fantasy",7,"Netherlands",542287,84,0.419334405,0.407114625,-0.325506317,-0.375906306
547,"Thor","5/6/2011","Par.","PG-13",115,150,"Action","Adventure","Fantasy",7,"USA",65723338,3955,0.492337106,0.903127204,-0.030653976,2.232464679
548,"Thor: The Dark World","11/8/2013","BV","PG-13",120,170,"Action","Adventure","Fantasy",7.1,"Netherlands",1017499,103,0.056399102,0.155234657,-2.817250072,-1.694121
548,"Thor: The Dark World","11/8/2013","BV","PG-13",120,170,"Action","Adventure","Fantasy",7.1,"USA",85737841,3841,0.001742004,0.001135332,-6.350975745,-6.779694609
549,"To Rome with Love","6/22/2012","SPC","R",95,NA,"Comedy","Romance"," ",6.3,"Netherlands",214608,43,NA,NA,NA,NA
549,"To Rome with Love","6/22/2012","SPC","R",95,NA,"Comedy","Romance"," ",6.3,"USA",361359,5,0.109351684,0.748433303,-2.097380491,1.090273944
550,"Tooth Fairy","1/22/2010","Fox","PG",102,48,"Comedy","Family","Fantasy",5,"Netherlands",NA,NA,0.096269625,0.357400722,-2.23937821,-0.5866637
550,"Tooth Fairy","1/22/2010","Fox",NA,102,48,"Comedy","Family","Fantasy",5,"USA",14010409,3344,0.123302725,0.817665758,-1.961519238,1.50061215
551,"Total Recall (2012)","8/3/2012","Sony","PG-13",121,125,"Action","Adventure","Mystery",6.3,"Netherlands",366322,99,0.089887439,0.306722689,-2.315010081,-0.815486033
551,"Total Recall (2012)","8/3/2012","Sony","PG-13",121,125,"Action","Adventure","Mystery",6.3,"USA",25577758,3601,0.142001722,0.7696,-1.798762907,1.206053971
552,"Tower Heist","11/4/2011","Uni.","PG-13",104,75,"Action","Comedy","Crime",6.2,"Netherlands",345147,73,0.11774554,0.261061947,-2.013954662,-1.040456369
552,"Tower Heist","11/4/2011","Uni.",NA,104,75,"Action","Comedy","Crime",6.2,"USA",24025190,3367,0.089307607,0.799028677,-2.322118512,1.380234611
553,"Transcendence","4/18/2014","WB","PG-13",120,100,"Drama","Mystery","Romance",6.3,"Netherlands",271334,59,0.399813835,0.548672566,-0.406240855,0.195308752
553,"Transcendence","4/18/2014","WB","PG-13",120,100,"Drama","Mystery","Romance",6.3,"USA",10886386,3455,0.820675404,0.978954672,1.520930114,3.839806734
554,"Transformers: Age of Extinction","6/27/2014","Par.","PG-13",165,210,"Action","Adventure","Sci-Fi",5.8,"Netherlands",921335,124,0.409476195,0.453781513,-0.366131178,-0.185403223
554,"Transformers: Age of Extinction","6/27/2014","Par.","PG-13",165,210,"Action","Adventure","Sci-Fi",5.8,"USA",100038390,4233,0.578362766,0.9344,0.316055986,2.656328916
555,"Transformers: Dark of the Moon","6/29/2011","P/DW","PG-13",154,195,"Action","Adventure","Sci-Fi",6.3,"Netherlands",1572294,108,0.302766979,0.45,-0.83415621,-0.200670695
555,"Transformers: Dark of the Moon","6/29/2011","P/DW","PG-13",154,195,"Action","Adventure","Sci-Fi",6.3,"USA",97852865,4088,0.762860301,0.978959538,1.168425506,3.840042945
556,"Transformers: Revenge of the Fallen","6/24/2009","P/DW",NA,144,200,"Action","Adventure","Sci-Fi",6,"Netherlands",1080559,108,0.149666083,0.433333333,-1.737222417,-0.268263987
556,"Transformers: Revenge of the Fallen","6/24/2009","P/DW","PG-13",144,200,"Action","Adventure","Sci-Fi",6,"USA",108966307,4234,0.343625966,0.772381379,-0.647177041,1.221806927
557,"Tron Legacy","12/17/2010","BV","PG",125,170,"Action","Adventure","Fantasy",6.8,"Netherlands",455452,104,0.004617406,0.072202166,-5.373294158,-2.553343811
557,"Tron Legacy","12/17/2010","BV","PG",125,170,"Action","Adventure","Fantasy",6.8,"USA",44026211,3451,0.058629559,0.729336966,-2.776097738,0.991261227
558,"Trouble with the Curve","9/21/2012","WB","PG-13",111,NA,"Drama","Sport"," ",6.8,"Netherlands",17570,20,0.099324674,0.216666667,-2.204750829,-1.285198244
558,"Trouble with the Curve","9/21/2012","WB","PG-13",111,NA,"Drama","Sport"," ",6.8,"USA",12162040,3212,0.193802391,0.681960609,-1.425489846,0.762796651
559,"True Grit","12/22/2010","Par.","PG-13",110,38,"Adventure","Drama","Western",7.7,"Netherlands",302257,52,0.162668536,0.345132743,-1.638505401,-0.640503447
559,"True Grit","12/22/2010","Par.","PG-13",110,38,"Adventure","Drama","Western",7.7,"USA",24830443,3047,0.251206229,0.724098057,-1.092189374,0.964881299
560,"Unbroken","12/25/2014","Uni.","PG-13",137,65,"Biography","Drama","Sport",7.2,"Netherlands",374855,78,NA,NA,NA,NA
560,"Unbroken","12/25/2014","Uni.","PG-13",137,65,"Biography","Drama","Sport",7.2,"USA",30621445,3131,0.121996156,0.698910082,-1.973661435,0.842113144
561,"Underworld Awakening","1/20/2012","SGem","R",88,70,"Action","Fantasy","Horror",6.4,"Netherlands",NA,NA,NA,NA,NA,NA
561,"Underworld Awakening","1/20/2012","SGem","R",88,70,"Action","Fantasy","Horror",6.4,"USA",25306725,3078,0.145817956,0.680231214,-1.76778537,0.754834569
562,"Underworld: Rise of the Lycans","1/23/2009","SGem","R",92,35,"Action","Adventure","Fantasy",6.6,"Netherlands",NA,NA,0.075016492,0.18487395,-2.512067927,-1.483668525
562,"Underworld: Rise of the Lycans","1/23/2009","SGem","R",92,35,"Action","Adventure","Fantasy",6.6,"USA",20828511,2942,0.129182948,0.695542857,-1.908202307,0.826162299
563,"Unknown","2/18/2011","WB","PG-13",109,30,"Action","Mystery","Thriller",6.9,"Netherlands",288046,44,0.342450399,0.441666667,-0.652393374,-0.234400706
563,"Unknown","2/18/2011","WB","PG-13",109,30,"Action","Mystery","Thriller",6.9,"USA",21856389,3043,0.439116594,0.820277529,-0.244748085,1.5182289
564,"Valentines Day;2/12/2010;WB;PG-13;117;52;Comedy;Romance; ;5.8;UnitedKingdom;5862090;432;0.053307264;0.623488774;-2.876901963;0.504382896

564;Valentines Day","2/12/2010","WB","PG-13",117,52,"Comedy","Romance"," ",5.8,"USA",56260707,3665,0.095243481,0.723589973,-2.251229296,0.962339529
565,"Vampires Suck","8/18/2010","Fox","PG-13",80,20,"Comedy"," "," ",3.5,"Netherlands",155727,48,0.089304922,0.438735178,-2.322151524,-0.246296856
565,"Vampires Suck","8/18/2010","Fox","PG-13",80,20,"Comedy"," "," ",3.5,"USA",12202831,3233,0.040724424,0.759699036,-3.159350368,1.151030195
566,"Walking with Dinosaurs","12/20/2013","Fox","PG",87,80,"Animation","Adventure","Family",5.2,"Netherlands",216695,111,0.065814376,0.407563025,-2.652836868,-0.374048912
